zipcode,day,neighborhood_name,borough_group,positive,covid_case_rate,covid_death_count,covid_death_rate,incidence_rate,newcases,pop_denominator
10301,2020-08-22,Silver Lake/St. George,Staten Island,1314,3317.05,107,270.11,10.097440298884234,4,39614
10302,2020-08-22,Elm Park,Staten Island,686,3653.99,32,170.45,0,0,18774
10303,2020-08-22,Graniteville/Mariner's Harbor/Port Ivory,Staten Island,943,3594.89,47,179.17,-3.812137846904544,-1,26232
10304,2020-08-22,New Dorp/Todt Hill,Staten Island,1523,3587.86,183,431.11,4.711536196376829,2,42449
10305,2020-08-22,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze,Staten Island,1369,3216.56,80,187.97,2.3495688541152697,1,42561
10306,2020-08-22,Lighthouse Hill/Midland Beach/New Dorp/Oakwood,Staten Island,1577,2937.47,82,152.74,1.8626830086055954,1,53686
10307,2020-08-22,Tottenville,Staten Island,418,2747.37,15,98.59,13.144922773578704,2,15215
10308,2020-08-22,Great Kills,Staten Island,704,2375.54,28,94.48,6.7487767842078625,2,29635
10309,2020-08-22,Charleston/Prince's Bay/Woodrow,Staten Island,914,2769.28,31,93.93,0,0,33005
10310,2020-08-22,Port Richmond/Randall Manor/West Brighton,Staten Island,759,3179.6,33,138.24,0,0,23871
10312,2020-08-22,Annadale/Rossville,Staten Island,1666,2762.65,59,97.84,0,0,60304
10314,2020-08-22,Bloomfield/Freshkills Park,Staten Island,2891,3182.72,201,221.28,0,0,90834
10451,2020-08-22,Concourse/Melrose,Bronx,1737,3640.08,152,318.53,0,0,47719
10452,2020-08-22,Concourse/Highbridge,Bronx,2738,3554.23,175,227.17,6.490556240669825,5,77035
10453,2020-08-22,Morris Heights/Mount Hope/University Heights,Bronx,2706,3333.17,165,203.24,4.9270792274339765,4,81184
10454,2020-08-22,Mott Haven/Port Morris,Bronx,1279,3346.12,105,274.7,2.616225832613871,1,38223
10455,2020-08-22,Mott Haven,Bronx,1465,3473.67,111,263.19,9.484516526770047,4,42174
10456,2020-08-22,Claremont/Morrisania,Bronx,2837,3036.11,291,311.42,2.140365146293958,2,93442
10457,2020-08-22,Belmont/Claremont/Mount Hope/Tremont,Bronx,2477,3316.59,187,250.38,4.016870857601928,3,74685
10458,2020-08-22,Belmont/Fordham University/Kingsbridge,Bronx,2413,2879.21,126,150.34,1.1932035127911418,1,83808
10459,2020-08-22,Charlotte Gardens/Hunts Point,Bronx,1665,3443.32,166,343.3,2.0680384655154587,1,48355
10460,2020-08-22,Charlotte Gardens/Tremont/Van Nest/West Farms,Bronx,1885,3137.84,127,211.41,1.6646413530204918,1,60073
10461,2020-08-22,Morris Park/Pelham Bay/Westchester Square,Bronx,1970,3981.44,141,284.97,-2.021018593371059,-1,49480
10462,2020-08-22,Parkchester/Pelham Parkway/Van Nest/Westchester Square,Bronx,2500,3232.8,183,236.64,3.879377230641908,3,77332
10463,2020-08-22,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil,Bronx,2255,3163.25,216,303,4.208340931726682,3,71287
10464,2020-08-22,City Island,Bronx,135,3101.2,9,206.75,0,0,4353
10465,2020-08-22,Country Club/Throgs Neck,Bronx,1593,3702.03,87,202.18,0,0,43030
10466,2020-08-22,Edenwald/Wakefield,Bronx,2612,3619.4,170,235.57,4.157024678869844,3,72167
10467,2020-08-22,Allerton/Norwood/Pelham Parkway/Williamsbridge,Bronx,3812,3782.34,324,321.48,0.9922209874583268,1,100784
10468,2020-08-22,Fordham/Kingsbridge/University Heights,Bronx,3116,4063.58,221,288.21,3.91231204600879,3,76681
10469,2020-08-22,Allerton/Baychester/Pelham Gardens/Williamsbridge,Bronx,3242,4533.74,364,509.03,1.3984449292386867,1,71508
10470,2020-08-22,Wakefield/Woodlawn,Bronx,492,3488.43,20,141.81,14.180374361883155,2,14104
10471,2020-08-22,Fieldston/North Riverdale/Riverdale,Bronx,860,4047.58,86,404.76,0,0,21247
10472,2020-08-22,Soundview,Bronx,2214,3260.01,189,278.29,0,0,67914
10473,2020-08-22,Castle Hill/Clason Point/Soundview,Bronx,2162,3491.3,138,222.85,3.229713362939039,2,61925
10474,2020-08-22,Hunts Point,Bronx,353,2838.06,21,168.84,0,0,12438
10475,2020-08-22,Co-op City/Edenwald,Bronx,1861,4254.37,176,402.35,0,0,43743
11004,2020-08-22,Bellerose/Douglaston-Little Neck,Queens,633,3374.46,68,362.5,0,0,18759
11101,2020-08-22,Astoria (South)/Long Island City/Sunnyside,Queens,731,2076.46,40,113.62,8.52175889103511,3,35204
11102,2020-08-22,Astoria (North),Queens,714,2187.97,80,245.15,0,0,32633
11103,2020-08-22,Astoria (North)/Astoria (South),Queens,659,1801.25,54,147.6,0,0,36586
11104,2020-08-22,Sunnyside,Queens,558,2252.21,42,169.52,4.036164029706167,1,24776
11105,2020-08-22,Ditmars Steinway,Queens,551,1535.04,43,119.79,0,0,35895
11106,2020-08-22,Astoria (South),Queens,775,2004.43,55,142.25,0,0,38664
11109,2020-08-22,Long Island City,Queens,63,1242.45,2,39.44,19.7199763360284,1,5071
11201,2020-08-22,Brooklyn Heights/DUMBO/Downtown Brooklyn,Brooklyn,818,1343.01,95,155.97,3.2836409010310637,2,60908
11203,2020-08-22,East Flatbush (North)/East Flatbush (South),Brooklyn,2249,3064.35,243,331.1,2.725092653150207,2,73392
11204,2020-08-22,Bensonhurst/Mapleton,Brooklyn,2247,2832.74,145,182.8,5.042737197750939,4,79322
11205,2020-08-22,Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene,Brooklyn,821,1865.35,50,113.6,0,0,44013
11206,2020-08-22,Williamsburg (South),Brooklyn,1812,2119.38,153,178.95,0,0,85497
11207,2020-08-22,Cypress Hills/East New York,Brooklyn,2378,2667.21,216,242.27,0,0,89157
11208,2020-08-22,Cypress Hills/East New York,Brooklyn,2696,2819.86,250,261.49,2.091875156890637,2,95608
11209,2020-08-22,Bay Ridge/Fort Hamilton,Brooklyn,1298,1934.97,117,174.42,5.962940325874689,4,67081
11210,2020-08-22,Flatlands/Midwood,Brooklyn,1867,2782.86,150,223.58,1.490557319381717,1,67089
11211,2020-08-22,East Williamsburg/Williamsburg (North)/Williamsburg (South),Brooklyn,2337,2346.51,138,138.56,1.0040664692002612,1,99595
11212,2020-08-22,Ocean Hill-Brownsville,Brooklyn,2115,2657.37,235,295.26,2.512878502324413,2,79590
11213,2020-08-22,Crown Heights (East),Brooklyn,1569,2435.35,149,231.27,0,0,64426
11214,2020-08-22,Bath Beach/Bensonhurst/Gravesend,Brooklyn,1752,1877.14,184,197.14,2.1428647959456995,2,93333
11215,2020-08-22,Gowanus/Park Slope/Windsor Terrace,Brooklyn,699,999.54,46,65.78,2.8599210661785732,2,69932
11216,2020-08-22,Bedford-Stuyvesant (West)/Crown Heights (West),Brooklyn,860,1548.5,76,136.84,3.6011379595952318,2,55538
11217,2020-08-22,Boerum Hill/Park Slope,Brooklyn,697,1468.09,86,181.14,2.1062830423152263,1,47477
11218,2020-08-22,Kensington/Windsor Terrace,Brooklyn,1913,2523.53,138,182.04,0,0,75806
11219,2020-08-22,Borough Park,Brooklyn,3295,3548.43,237,255.23,9.692218225677918,9,92858
11220,2020-08-22,Sunset Park,Brooklyn,1955,1985.78,167,169.63,2.031488065007618,2,98450
11221,2020-08-22,Bedford-Stuyvesant (East)/Bushwick,Brooklyn,1557,1906.4,148,181.21,0,0,81672
11222,2020-08-22,Greenpoint,Brooklyn,538,1480.09,34,93.54,0,0,36349
11223,2020-08-22,Gravesend/Homecrest,Brooklyn,1909,2387.53,144,180.1,1.2506722363270257,1,79957
11224,2020-08-22,Brighton Beach/Coney Island/Seagate,Brooklyn,1341,3014.34,214,481.04,2.2478476858408074,1,44487
11225,2020-08-22,Crown Heights (West)/Prospect Lefferts Gardens,Brooklyn,1276,2211,140,242.59,3.4655438304655957,2,57711
11226,2020-08-22,Flatbush/Prospect Lefferts Gardens,Brooklyn,2563,2587.29,302,304.86,3.028437023652093,3,99061
11228,2020-08-22,Bath Beach/Dyker Heights,Brooklyn,771,1743.75,82,185.46,2.2616759018432657,1,44215
11229,2020-08-22,Gerritsen Beach/Homecrest/Sheepshead Bay,Brooklyn,1957,2304.82,151,177.84,1.1777314536739332,1,84909
11230,2020-08-22,Midwood,Brooklyn,2590,2904.7,228,255.7,1.1215037121772873,1,89166
11231,2020-08-22,Carroll Gardens/Cobble Hill/Red Hook,Brooklyn,472,1275.86,34,91.91,0,0,36995
11232,2020-08-22,Sunset Park,Brooklyn,639,2260.26,42,148.56,0,0,28271
11233,2020-08-22,Bedford-Stuyvesant (East)/Ocean Hill-Brownsville,Brooklyn,1434,1987.65,136,188.51,1.3860782302553156,1,72146
11234,2020-08-22,Bergen Beach/Flatlands/Marine Park/Mill Basin,Brooklyn,2449,2569.65,195,204.61,3.147788678453386,3,95305
11235,2020-08-22,Brighton Beach/Manhattan Beach/Sheepshead Bay,Brooklyn,2302,2894.14,301,378.43,10.057832537088258,8,79540
11236,2020-08-22,Canarsie,Brooklyn,2991,3088.38,299,308.73,2.0651130133096536,2,96847
11237,2020-08-22,Bushwick/East Williamsburg,Brooklyn,1127,2223.07,114,224.87,3.9450844248066907,2,50696
11238,2020-08-22,Clinton Hill/Prospect Heights,Brooklyn,899,1664.33,105,194.39,5.5539099526066344,3,54016
11239,2020-08-22,East New York,Brooklyn,571,4599.88,89,716.97,0,0,12413
11354,2020-08-22,Flushing/Murray Hill,Queens,1412,2543.3,299,538.56,9.006088115566122,5,55518
11355,2020-08-22,Flushing/Murray Hill/Queensboro Hill,Queens,1569,1960.91,169,211.21,1.249781288274552,1,80014
11356,2020-08-22,College Point,Queens,639,2739.82,42,180.08,-4.2876130857951384,-1,23323
11357,2020-08-22,Whitestone,Queens,915,2288.9,105,262.66,7.504502701620972,3,39976
11358,2020-08-22,Auburndale/Murray Hill,Queens,635,1786.64,43,120.99,0,0,35542
11360,2020-08-22,Bayside (North),Queens,342,1813.06,28,148.44,10.602767322271113,2,18863
11361,2020-08-22,Bayside (North)/Bayside (South),Queens,497,1776.78,58,207.35,7.15000715000715,2,27972
11362,2020-08-22,Douglaston-Little Neck,Queens,354,1995.71,36,202.95,0,0,17738
11363,2020-08-22,Douglaston-Little Neck,Queens,110,1536.52,5,69.84,0,0,7159
11364,2020-08-22,Bayside (South)/Oakland Gardens,Queens,509,1472.69,35,101.27,0,0,34563
11365,2020-08-22,Auburndale/Fresh Meadows/Pomonok/Utopia,Queens,945,2145.25,67,152.1,0,0,44051
11366,2020-08-22,Fresh Meadows/Hillcrest,Queens,418,3033.96,28,203.23,7.258474268708717,1,13777
11367,2020-08-22,Kew Gardens Hills/Pomonok,Queens,1154,2745.05,67,159.37,4.757487095316254,2,42039
11368,2020-08-22,Corona/North Corona,Queens,5070,4543.25,446,399.66,4.480527626933347,5,111594
11369,2020-08-22,Airport/East Elmhurst,Queens,1729,4741.89,180,493.66,0,0,36462
11370,2020-08-22,Jackson Heights/Rikers Island,Queens,1432,4371.36,64,195.37,0,0,32759
11372,2020-08-22,Jackson Heights,Queens,2803,4480.29,258,412.39,6.393555296261369,4,62563
11373,2020-08-22,Elmhurst,Queens,3510,3779.24,297,319.78,1.0767044231017702,1,92876
11374,2020-08-22,Rego Park,Queens,1178,2801.58,99,235.45,2.378234398782344,1,42048
11375,2020-08-22,Forest Hills,Queens,1588,2250.79,181,256.54,9.921619208254787,7,70553
11377,2020-08-22,Woodside,Queens,2485,2873.88,195,225.52,1.1564838265736854,1,86469
11378,2020-08-22,Maspeth,Queens,814,2353.05,74,213.91,2.890758245887896,1,34593
11379,2020-08-22,Middle Village,Queens,889,2456.1,99,273.51,2.762736213946292,1,36196
11385,2020-08-22,Glendale/Ridgewood,Queens,2425,2355.97,142,137.96,0.9715340522685321,1,102930
11411,2020-08-22,Cambria Heights,Queens,727,3547.33,50,243.97,0,0,20494
11412,2020-08-22,St. Albans,Queens,1326,3370.02,92,233.82,0,0,39347
11413,2020-08-22,Laurelton/Rosedale,Queens,1414,3239.56,103,235.98,6.873167155425221,3,43648
11414,2020-08-22,Hamilton Beach/Howard Beach/Lindenwood,Queens,871,3081.49,63,222.89,3.5378192881907595,1,28266
11415,2020-08-22,Kew Gardens,Queens,569,2958.26,52,270.35,5.199126546740148,1,19234
11416,2020-08-22,Ozone Park,Queens,780,2930.74,55,206.65,0,0,26614
11417,2020-08-22,Ozone Park,Queens,951,3041.19,47,150.3,0,0,31271
11418,2020-08-22,Richmond Hill,Queens,1203,3157.05,107,280.8,0,0,38105
11419,2020-08-22,Richmond Hill/South Ozone Park,Queens,1315,2586.1,98,192.73,3.933214025841216,2,50849
11420,2020-08-22,South Ozone Park,Queens,1484,3065.12,107,221,10.327164573694647,5,48416
11421,2020-08-22,Woodhaven,Queens,1305,3091.72,103,244.02,0,0,42209
11422,2020-08-22,Rosedale,Queens,1072,3178.97,67,198.69,2.965423165885772,1,33722
11423,2020-08-22,Hollis/Holliswood,Queens,1160,3620.35,105,327.7,3.1210012171904746,1,32041
11426,2020-08-22,Bellerose,Queens,531,2607.63,34,166.97,0,0,20363
11427,2020-08-22,Bellerose/Hollis Hills/Holliswood,Queens,841,3623.07,51,219.71,12.924349474409787,3,23212
11428,2020-08-22,Queens Village,Queens,713,3689.05,54,279.4,0,0,19327
11429,2020-08-22,Queens Village,Queens,1027,3663.1,75,267.51,0,0,28036
11432,2020-08-22,Hillcrest/Jamaica Estates/Jamaica Hills,Queens,2003,3169.53,254,401.93,6.329614684706069,4,63195
11433,2020-08-22,Jamaica,Queens,1037,2877.7,79,219.23,2.775002775002775,1,36036
11434,2020-08-22,Airport/South Jamaica/Springfield Gardens/St. Albans,Queens,2245,3324.15,198,293.18,1.480691779199242,1,67536
11435,2020-08-22,Briarwood/Jamaica,Queens,1761,3053.91,150,260.13,1.7341842397336293,1,57664
11436,2020-08-22,South Jamaica/South Ozone Park,Queens,581,2792.27,46,221.07,0,0,20807
11691,2020-08-22,Edgemere/Far Rockaway,Queens,2646,4085.92,374,577.53,3.0883738167667816,2,64759
11692,2020-08-22,Arverne/Edgemere,Queens,696,3459.2,93,462.22,0,0,20120
11693,2020-08-22,Arverne/Broad Channel,Queens,349,2818.77,29,234.22,0,0,12381
11694,2020-08-22,Belle Harbor-Neponsit/Rockaway Park,Queens,780,3831.84,90,442.13,4.912556494399686,1,20356
11697,2020-08-22,Breezy Point,Queens,114,3223.35,4,113.1,0,0,3537
10001,2020-08-23,Chelsea/NoMad/West Chelsea,Manhattan,442,1875.82,26,110.34,8.487883546237747,2,23563
10002,2020-08-23,Chinatown/Lower East Side,Manhattan,1319,1718.45,161,209.76,1.3028467200833822,1,76755
10003,2020-08-23,East Village/Gramercy/Greenwich Village,Manhattan,535,994.39,35,65.05,1.858666964053381,1,53802
10004,2020-08-23,Financial District,Manhattan,40,1095.71,1,27.39,0,0,3651
10005,2020-08-23,Financial District,Manhattan,94,1119.57,2,23.82,0,0,8396
10006,2020-08-23,Financial District,Manhattan,39,1127.89,0,0,0,0,3458
10007,2020-08-23,TriBeCa,Manhattan,72,872.76,3,36.36,0,0,8250
10009,2020-08-23,Alphabet City/East Village/Stuyvesant Town-Cooper Village,Manhattan,833,1417.92,69,117.45,1.702185606318513,1,58748
10010,2020-08-23,Flatiron/Gramercy/Kips Bay,Manhattan,332,1025.58,19,58.69,3.0890893364636103,1,32372
10011,2020-08-23,Chelsea,Manhattan,624,1260.59,44,88.89,8.08064483545787,4,49501
10012,2020-08-23,Greenwich Village/SoHo,Manhattan,219,913.22,9,37.53,4.1699678912472375,1,23981
10013,2020-08-23,Hudson Square/Little Italy/SoHo/TriBeCa,Manhattan,327,1126.38,21,72.34,3.4445937101718855,1,29031
10014,2020-08-23,Hudson Square/Meatpacking District/West Village,Manhattan,374,1204.77,29,93.42,0,0,31043
10016,2020-08-23,Kips Bay/Murray Hill/NoMad,Manhattan,833,1585.93,50,95.19,3.80778310867413,2,52524
10017,2020-08-23,East Midtown/Murray Hill,Manhattan,166,1029.32,8,49.61,6.200781298443604,1,16127
10018,2020-08-23,Hell's Kitchen/Midtown Manhattan,Manhattan,213,2234.71,5,52.46,-20.984156961494072,-2,9531
10019,2020-08-23,Hell's Kitchen/Midtown Manhattan,Manhattan,697,1715.42,42,103.37,4.922349929856513,2,40631
10021,2020-08-23,Lenox Hill/Upper East Side,Manhattan,633,1432.92,65,147.14,4.527345164795364,2,44176
10022,2020-08-23,East Midtown,Manhattan,397,1308.73,32,105.49,3.296522169111587,1,30335
10023,2020-08-23,Lincoln Square,Manhattan,651,1080.05,54,89.59,0,0,60275
10024,2020-08-23,Upper West Side,Manhattan,831,1449.31,75,130.8,1.7440440894345808,1,57338
10025,2020-08-23,Manhattan Valley/Morningside Heights/Upper West Side,Manhattan,1533,1660.29,178,192.78,4.33214560341373,4,92333
10026,2020-08-23,Central Harlem (South),Manhattan,754,1932.44,47,120.46,7.6887590342918655,3,39018
10027,2020-08-23,Central Harlem (South)/Morningside Heights/West Harlem,Manhattan,1180,1854.44,113,177.59,6.2862441262906446,4,63631
10028,2020-08-23,Upper East Side/Yorkville,Manhattan,545,1108.74,34,69.17,2.034381039568711,1,49155
10029,2020-08-23,East Harlem,Manhattan,2024,2567.18,213,270.16,2.5367190076355244,2,78842
10030,2020-08-23,Central Harlem (North),Manhattan,568,1937.12,57,194.39,3.41040856694632,1,29322
10031,2020-08-23,Hamilton Heights/West Harlem,Manhattan,1516,2503.43,133,219.63,1.6513367571048763,1,60557
10032,2020-08-23,Washington Heights (South),Manhattan,1750,2845.87,175,284.59,6.504805425007724,4,61493
10033,2020-08-23,Washington Heights (North)/Washington Heights (South),Manhattan,1523,2572.18,121,204.36,5.066711704104037,3,59210
10034,2020-08-23,Inwood/Washington Heights (North),Manhattan,868,2015.15,71,164.83,2.321586107628732,1,43074
10035,2020-08-23,East Harlem,Manhattan,1130,3282.34,136,395.04,5.8093937897580386,2,34427
10036,2020-08-23,Hell's Kitchen/Midtown Manhattan,Manhattan,514,1960.99,40,152.61,0,0,26211
10037,2020-08-23,Central Harlem (North)/East Harlem,Manhattan,579,2803.93,63,305.09,9.685230024213075,2,20650
10038,2020-08-23,Chinatown/Financial District,Manhattan,291,1319.85,28,127,0,0,22048
10039,2020-08-23,Central Harlem (North)/Washington Heights (South),Manhattan,614,2320.7,66,249.46,7.559150351500492,2,26458
10040,2020-08-23,Washington Heights (North),Manhattan,1280,2856.62,119,265.58,2.231744331369398,1,44808
10044,2020-08-23,Roosevelt Island,Manhattan,258,2205.07,36,307.68,0,0,11700
10065,2020-08-23,Lenox Hill/Upper East Side,Manhattan,360,1238.75,28,96.35,3.4410378170056086,1,29061
10069,2020-08-23,Lincoln Square,Manhattan,69,1088.65,2,31.56,0,0,6338
10075,2020-08-23,Lenox Hill/Upper East Side,Manhattan,448,1895.56,45,190.4,0,0,23634
10128,2020-08-23,Upper East Side/Yorkville,Manhattan,714,1163.78,41,66.83,0,0,61352
10280,2020-08-23,Battery Park City,Manhattan,64,665.37,0,0,0,0,9619
10282,2020-08-23,Battery Park City,Manhattan,84,1523,15,271.96,0,0,5515
10301,2020-08-23,Silver Lake/St. George,Staten Island,1315,3319.57,107,270.11,2.5243600747210584,1,39614
10302,2020-08-23,Elm Park,Staten Island,686,3653.99,32,170.45,0,0,18774
10303,2020-08-23,Graniteville/Mariner's Harbor/Port Ivory,Staten Island,944,3598.71,47,179.17,3.812137846904544,1,26232
10304,2020-08-23,New Dorp/Todt Hill,Staten Island,1524,3590.21,183,431.11,2.3557680981884146,1,42449
10305,2020-08-23,Arrochar/Midland Beach/Shore Acres/South Beach Ocean Breeze,Staten Island,1370,3218.91,80,187.97,2.3495688541152697,1,42561
10306,2020-08-23,Lighthouse Hill/Midland Beach/New Dorp/Oakwood,Staten Island,1578,2939.33,82,152.74,1.8626830086055954,1,53686
10307,2020-08-23,Tottenville,Staten Island,418,2747.37,15,98.59,0,0,15215
10308,2020-08-23,Great Kills,Staten Island,707,2385.67,28,94.48,10.123165176311794,3,29635
10309,2020-08-23,Charleston/Prince's Bay/Woodrow,Staten Island,914,2769.28,31,93.93,0,0,33005
10310,2020-08-23,Port Richmond/Randall Manor/West Brighton,Staten Island,760,3183.79,33,138.24,4.189183528130368,1,23871
10312,2020-08-23,Annadale/Rossville,Staten Island,1669,2767.63,59,97.84,4.974794375165827,3,60304
10314,2020-08-23,Bloomfield/Freshkills Park,Staten Island,2898,3190.43,201,221.28,7.706365457868199,7,90834
10451,2020-08-23,Concourse/Melrose,Bronx,1742,3650.55,152,318.53,10.478006664012238,5,47719
10452,2020-08-23,Concourse/Highbridge,Bronx,2745,3563.31,175,227.17,9.086778736937756,7,77035
10453,2020-08-23,Morris Heights/Mount Hope/University Heights,Bronx,2711,3339.33,165,203.24,6.158849034292472,5,81184
10454,2020-08-23,Mott Haven/Port Morris,Bronx,1279,3346.12,105,274.7,0,0,38223
10455,2020-08-23,Mott Haven,Bronx,1467,3478.42,111,263.19,4.742258263385024,2,42174
10456,2020-08-23,Claremont/Morrisania,Bronx,2845,3044.67,291,311.42,8.561460585175832,8,93442
10457,2020-08-23,Belmont/Claremont/Mount Hope/Tremont,Bronx,2481,3321.95,187,250.38,5.355827810135905,4,74685
10458,2020-08-23,Belmont/Fordham University/Kingsbridge,Bronx,2417,2883.98,126,150.34,4.772814051164567,4,83808
10459,2020-08-23,Charlotte Gardens/Hunts Point,Bronx,1668,3449.52,166,343.3,6.204115396546376,3,48355
10460,2020-08-23,Charlotte Gardens/Tremont/Van Nest/West Farms,Bronx,1886,3139.5,127,211.41,1.6646413530204918,1,60073
10461,2020-08-23,Morris Park/Pelham Bay/Westchester Square,Bronx,1973,3987.5,141,284.97,6.063055780113177,3,49480
10462,2020-08-23,Parkchester/Pelham Parkway/Van Nest/Westchester Square,Bronx,2508,3243.14,183,236.64,10.34500594837842,8,77332
10463,2020-08-23,Kingsbridge/Marble Hill/Riverdale/Spuyten Duyvil,Bronx,2258,3167.46,216,303,4.208340931726682,3,71287
10464,2020-08-23,City Island,Bronx,135,3101.2,9,206.75,0,0,4353
10465,2020-08-23,Country Club/Throgs Neck,Bronx,1593,3702.03,87,202.18,0,0,43030
10466,2020-08-23,Edenwald/Wakefield,Bronx,2616,3624.94,170,235.57,5.542699571826458,4,72167
10467,2020-08-23,Allerton/Norwood/Pelham Parkway/Williamsbridge,Bronx,3816,3786.31,324,321.48,3.968883949833307,4,100784
10468,2020-08-23,Fordham/Kingsbridge/University Heights,Bronx,3118,4066.19,222,289.51,2.6082080306725266,2,76681
10469,2020-08-23,Allerton/Baychester/Pelham Gardens/Williamsbridge,Bronx,3246,4539.34,365,510.43,5.593779716954747,4,71508
10470,2020-08-23,Wakefield/Woodlawn,Bronx,492,3488.43,20,141.81,0,0,14104
10471,2020-08-23,Fieldston/North Riverdale/Riverdale,Bronx,861,4052.28,86,404.76,4.706546806607991,1,21247
10472,2020-08-23,Soundview,Bronx,2219,3267.37,189,278.29,7.362252260211443,5,67914
10473,2020-08-23,Castle Hill/Clason Point/Soundview,Bronx,2163,3492.92,139,224.46,1.6148566814695196,1,61925
10474,2020-08-23,Hunts Point,Bronx,354,2846.1,21,168.84,8.039877793857533,1,12438
10475,2020-08-23,Co-op City/Edenwald,Bronx,1862,4256.66,176,402.35,2.2860800585236496,1,43743
11004,2020-08-23,Bellerose/Douglaston-Little Neck,Queens,632,3369.13,68,362.5,-5.330774561543793,-1,18759
11101,2020-08-23,Astoria (South)/Long Island City/Sunnyside,Queens,733,2082.14,40,113.62,5.681172594023407,2,35204
11102,2020-08-23,Astoria (North),Queens,713,2184.91,80,245.15,-3.0643826801090923,-1,32633
11103,2020-08-23,Astoria (North)/Astoria (South),Queens,663,1812.19,54,147.6,10.933143825507024,4,36586
11104,2020-08-23,Sunnyside,Queens,558,2252.21,42,169.52,0,0,24776
11105,2020-08-23,Ditmars Steinway,Queens,552,1537.82,43,119.79,2.785903329154478,1,35895
11106,2020-08-23,Astoria (South),Queens,779,2014.77,55,142.25,10.345541071798054,4,38664
11109,2020-08-23,Long Island City,Queens,64,1262.17,2,39.44,19.7199763360284,1,5071
11201,2020-08-23,Brooklyn Heights/DUMBO/Downtown Brooklyn,Brooklyn,821,1347.93,95,155.97,4.925461351546595,3,60908
11203,2020-08-23,East Flatbush (North)/East Flatbush (South),Brooklyn,2249,3064.35,243,331.1,0,0,73392
11204,2020-08-23,Bensonhurst/Mapleton,Brooklyn,2252,2839.05,145,182.8,6.3034214971886735,5,79322
11205,2020-08-23,Bedford-Stuyvesant (West)/Clinton Hill/Fort Greene,Brooklyn,821,1865.35,50,113.6,0,0,44013
11206,2020-08-23,Williamsburg (South),Brooklyn,1814,2121.72,153,178.95,2.3392633659660573,2,85497
11207,2020-08-23,Cypress Hills/East New York,Brooklyn,2378,2667.21,216,242.27,0,0,89157
11208,2020-08-23,Cypress Hills/East New York,Brooklyn,2700,2824.04,250,261.49,4.183750313781274,4,95608
11209,2020-08-23,Bay Ridge/Fort Hamilton,Brooklyn,1299,1936.46,117,174.42,1.4907350814686722,1,67081
11210,2020-08-23,Flatlands/Midwood,Brooklyn,1871,2788.82,150,223.58,5.962229277526868,4,67089
11211,2020-08-23,East Williamsburg/Williamsburg (North)/Williamsburg (South),Brooklyn,2343,2352.54,138,138.56,6.024398815201566,6,99595
11212,2020-08-23,Ocean Hill-Brownsville,Brooklyn,2117,2659.88,235,295.26,2.512878502324413,2,79590
11213,2020-08-23,Crown Heights (East),Brooklyn,1569,2435.35,149,231.27,0,0,64426
11214,2020-08-23,Bath Beach/Bensonhurst/Gravesend,Brooklyn,1752,1877.14,184,197.14,0,0,93333
11215,2020-08-23,Gowanus/Park Slope/Windsor Terrace,Brooklyn,701,1002.4,46,65.78,2.8599210661785732,2,69932
11216,2020-08-23,Bedford-Stuyvesant (West)/Crown Heights (West),Brooklyn,860,1548.5,76,136.84,0,0,55538
11217,2020-08-23,Boerum Hill/Park Slope,Brooklyn,698,1470.2,86,181.14,2.1062830423152263,1,47477
11218,2020-08-23,Kensington/Windsor Terrace,Brooklyn,1916,2527.49,138,182.04,3.9574703849299526,3,75806
11219,2020-08-23,Borough Park,Brooklyn,3295,3548.43,236,254.15,0,0,92858
11220,2020-08-23,Sunset Park,Brooklyn,1961,1991.87,167,169.63,6.094464195022854,6,98450
11221,2020-08-23,Bedford-Stuyvesant (East)/Bushwick,Brooklyn,1559,1908.84,148,181.21,2.448819668919581,2,81672
11222,2020-08-23,Greenpoint,Brooklyn,540,1485.59,34,93.54,5.50221464139316,2,36349
11223,2020-08-23,Gravesend/Homecrest,Brooklyn,1913,2392.53,144,180.1,5.002688945308103,4,79957
11224,2020-08-23,Brighton Beach/Coney Island/Seagate,Brooklyn,1342,3016.59,215,483.28,2.2478476858408074,1,44487
11225,2020-08-23,Crown Heights (West)/Prospect Lefferts Gardens,Brooklyn,1278,2214.46,140,242.59,3.4655438304655957,2,57711
11226,2020-08-23,Flatbush/Prospect Lefferts Gardens,Brooklyn,2566,2590.31,302,304.86,3.028437023652093,3,99061
11228,2020-08-23,Bath Beach/Dyker Heights,Brooklyn,773,1748.27,82,185.46,4.5233518036865314,2,44215
11229,2020-08-23,Gerritsen Beach/Homecrest/Sheepshead Bay,Brooklyn,1961,2309.53,151,177.84,4.710925814695733,4,84909
11230,2020-08-23,Midwood,Brooklyn,2595,2910.31,228,255.7,5.607518560886437,5,89166
11231,2020-08-23,Carroll Gardens/Cobble Hill/Red Hook,Brooklyn,472,1275.86,34,91.91,0,0,36995
11232,2020-08-23,Sunset Park,Brooklyn,640,2263.8,42,148.56,3.537193590605214,1,28271
11233,2020-08-23,Bedford-Stuyvesant (East)/Ocean Hill-Brownsville,Brooklyn,1434,1987.65,136,188.51,0,0,72146
